%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
118, 163.38, 161.50, 59.53, -269.39, 0.000, 0.000, 0.000, 17:00:33.739
119, 104.58, 113.49, 91.80, 377.27, 0.000, 0.000, 0.000, 17:00:33.740
120, 8.45, -4.11, -5.72, 46.79, 0.000, 0.000, 0.000, 17:00:33.741
121, -47.17, -37.10, -51.61, -392.47, 0.000, 0.000, 0.000, 17:00:33.755
122, 40.27, 48.40, 51.53, 22.16, 0.000, 0.000, 0.000, 17:00:33.756
123, 117.75, 101.69, 91.33, 360.71, 0.000, 0.000, 0.000, 17:00:33.769
124, -28.04, 11.17, -0.91, 34.41, 0.000, 0.000, 0.000, 17:00:33.769
125, -87.18, -69.57, -50.80, -300.12, 0.000, 0.000, 0.000, 17:00:33.769
126, 70.25, 93.17, 40.87, -23.45, 0.000, 0.000, 0.000, 17:00:33.769
127, 75.97, 97.76, 82.23, 443.28, 0.000, 0.000, 0.000, 17:00:33.788
128, 9.12, 4.16, -0.88, 57.42, 0.000, 0.000, 0.000, 17:00:33.788
129, -62.13, -36.21, -75.16, -331.08, 0.000, 0.000, 0.000, 17:00:33.804
130, 40.10, 50.67, 59.85, 6.50, 0.000, 0.000, 0.000, 17:00:33.807
131, 52.01, 49.40, 113.02, 503.51, 0.000, 0.000, 0.000, 17:00:33.808
132, -6.59, 10.75, -7.90, 28.63, 0.000, 0.000, 0.000, 17:00:33.809
133, -65.30, -39.18, -73.85, -245.95, 0.000, 0.000, 0.000, 17:00:33.813
134, 25.91, 23.82, 29.61, 65.45, 0.000, 0.000, 0.000, 17:00:33.814
135, 75.79, 54.50, 76.42, 273.21, 0.000, 0.000, 0.000, 17:00:33.827
136, 6.66, -16.80, 6.50, 23.88, 0.000, 0.000, 0.000, 17:00:33.828
137, -72.51, -69.94, -51.27, -147.52, 0.000, 0.000, 0.000, 17:00:33.828
138, 47.91, 16.80, 26.98, 51.55, 0.000, 0.000, 0.000, 17:00:33.828
139, 81.19, 47.46, 73.16, 284.75, 0.000, 0.000, 0.000, 17:00:33.843
140, -10.39, -13.41, -10.88, -0.58, 0.000, 0.000, 0.000, 17:00:33.845
141, -54.58, -47.07, -44.67, -323.10, 0.000, 0.000, 0.000, 17:00:33.860
142, 57.41, 48.06, 60.35, 54.56, 0.000, 0.000, 0.000, 17:00:33.862
143, 62.45, 61.05, 107.88, 292.67, 0.000, 0.000, 0.000, 17:00:33.863
144, -27.98, -16.89, -27.17, 51.08, 0.000, 0.000, 0.000, 17:00:33.863
